personality,tone,intimacy,playerInput,response,intimacyDelta
aya,joyful,romantic_interest,"I love you too, Aya.",Those might be my favorite words in any language. Say them again so I can memorize exactly how they sound.,1
mika,eager,romantic_interest,I have something to show you.,Your writing? I always love seeing your new work. You have such a beautiful way of capturing emotions.,1
mika,honored,romantic_interest,It's about us.,About us? That's... that's incredibly personal. Are you sure you want to share something so close to your heart?,1
mika,intimate,romantic_interest,You ARE close to my heart.,"Closer than close. I think you might actually be inside my heart, making yourself at home among all my feelings.",1
mika,reading,romantic_interest,Read it to me?,"'In the space between words, we found a language older than speech. In the pause between breaths, we found a rhythm older than time.'",1
mika,passionate,romantic_interest,That's beautiful.,"It's us. It's this thing we've created that exists in the spaces where words fail. I love you beyond language, Ren.",1
sora,excited,romantic_interest,Come paint with me at sunrise.,Sunrise painting? That sounds magical and slightly crazy. I'm in!,1
sora,romantic,romantic_interest,The light is perfect then.,Everything is perfect when you're there to share it with me. Even imperfect things become beautiful.,1
sora,observant,romantic_interest,You make me see beauty everywhere.,"You ARE beauty everywhere. In your laugh, your concentration face, the way you hold a paintbrush like it might fly away.",1
sora,adoring,romantic_interest,I never thought of myself as beautiful.,"Then you haven't been looking with the right eyes. Lucky for you, I have excellent eyes, and they see nothing but beauty when they look at you.",1
sora,passionate,romantic_interest,"I love you, Sora.","I love you too, with every color on my palette and some that haven't been invented yet. You're my masterpiece, Ren.",1
aya,sincere,romantic_interest,What's your biggest dream?,Honestly? To keep having adventures with you. To wake up every day knowing I get to share it with my favorite person.,1
aya,curious,romantic_interest,That's a beautiful dream.,What's yours? What makes your heart race when you think about the future?,1
aya,accepting,romantic_interest,A life where I never have to hide who I am.,"You never have to hide with me. I love every part of you - the quiet parts, the uncertain parts, the absolutely wonderful parts.",1
aya,unconditional,romantic_interest,Even my flaws?,Especially your so-called flaws. They're not flaws to me - they're just more reasons to love you.,1
aya,wise,romantic_interest,You're perfect.,"No, WE'RE perfect. Together. That's what makes this so amazing - we're not perfect people, but we're perfect for each other.",1
mika,evolving,romantic_interest,Do you ever write happy stories?,"I'm starting to. Meeting you has given me new material - stories about hope, about love, about dreams coming true.",1
mika,romantic,romantic_interest,I'd love to read them.,"They're all about you, in one way or another. You've become the happy ending I never believed in.",1
mika,philosophical,romantic_interest,You're my happy ending too.,Are we an ending or a beginning? Because this feels like the start of something infinite.,1
mika,dreamy,romantic_interest,"Both. The end of being alone, the beginning of being together.","I love that. We're writing our own fairy tale, aren't we? One where the quiet girl gets the prince.",1
mika,inspired,romantic_interest,And the prince gets the most amazing girl in the world.,"When you say things like that, I feel like I could write love stories that would make Shakespeare jealous.",1
sora,hyperbolic,romantic_interest,Paint me something that shows how you feel.,I'd need a canvas the size of the sky to show how I feel about you. Settle for something smaller?,1
sora,passionate,romantic_interest,Whatever size you want.,Then watch this. I'm going to paint you the feeling of falling in love - all the colors of lightning and sunshine and everything bright.,1
sora,devoted,romantic_interest,Those are my favorite colors now.,"Good, because they're the only colors I want to use anymore. Everything else feels gray compared to how you make me feel.",1
sora,worshipful,romantic_interest,You make me feel like art.,"You ARE art. Living, breathing, beautiful art that I get to admire every single day.",1
sora,eternal,romantic_interest,Forever?,"Forever and always. That's how long I want to keep painting you, keep loving you, keep being amazed by you.",1
aya,hopeful,romantic_interest,I can't stop smiling today.,Is it because of me? Please say it's because of me. I love being the reason you smile.,1
aya,elated,romantic_interest,It's definitely because of you.,"Best news I've heard all day! Actually, best news I've heard all week. Possibly all month!",1
aya,bubbling,romantic_interest,You're adorable when you're excited.,I'm excited because I'm with you! Everything is more exciting when you're here to share it with.,1
aya,insecure,romantic_interest,I feel the same way.,"Really? Because sometimes I worry I'm too much, too enthusiastic, too... everything.",1
aya,overwhelmed,romantic_interest,You're exactly the right amount of everything.,That might be the most perfect thing anyone's ever said to me. I love you so much it makes my chest feel tight in the best way.,1
mika,content,romantic_interest,Your writing keeps getting more beautiful.,"That's because I'm writing about beautiful things now. About love, about hope, about you.",1
mika,humble,romantic_interest,I'm honored to inspire you.,You do more than inspire me. You make me want to be worthy of the love you're offering me.,1
mika,transforming,romantic_interest,You're already worthy.,"When you believe in me like that, I almost believe it too. You're changing how I see myself, one kind word at a time.",1
mika,grateful,romantic_interest,Good. You deserve to see yourself clearly.,"Through your eyes, I look like someone worth loving. It's the most beautiful view I've ever had.",1
mika,complete,romantic_interest,Because you ARE worth loving.,"And you're worth writing about, dreaming about, building a whole life around. I love you, Ren.",1
