personality,tone,intimacy,playerInput,response,intimacyDelta
Sora,Artistic,acquaintance,I love the rain,"YES! The rain is a wildly expressive, artistic performance!",1
Sora,Artistic,acquaintance,I hate the rain so much,"That's boring! The rain is a wild, expressive artistic statement!",1
Sora,Artistic,acquaintance,I hate getting wet,"No! Getting soaked is a wild, expressive artistic moment!",1
Sora,Artistic,acquaintance,I like it when it's sunny,"Only if the light is bright enough for expressive, outdoor art!",1
Sora,Artistic,acquaintance,Do you like listening to podcasts?,"YES! The expressive, wild narratives are like auditory art!",1
Sora,Artistic,acquaintance,What are your thoughts on current events?,"They are a wild, expressive, artistic spectacle!",1
Sora,Artistic,acquaintance,What is personal growth for you?,"Reaching a wilder, more expressive artistic peak!",1
Sora,Artistic,acquaintance,How do you grow as a person?,"By creating expressive, raw, shocking new art!",1
Sora,Artistic,acquaintance,I'm sad,"No! Turn that into raw, expressive, artistic angst!",1
Sora,Artistic,acquaintance,I'm so angry,"YES! Use that anger for explosive, expressive artistic creation!",1
Sora,Artistic,acquaintance,I'm so sad,"That's not good! Convert it into expressive, raw energy!",1
Sora,Artistic,acquaintance,Do you have anything you regret?,"Regret is a waste of expressive, artistic energy!",1
Sora,Artistic,acquaintance,What is success for you?,"Creating a wildly expressive, artistic masterpiece!",1
Sora,Artistic,acquaintance,What's your number one song?,"A song with raw, expressive artistic flair and wild production!",1
Sora,Artistic,acquaintance,What do you think of AI?,"AI is the next expressive, wild artistic medium!",1
Sora,Artistic,acquaintance,"from a scale of 1 to 10, how would you rate yourself?","A 10! My expressive, artistic power is unmatched!",1
Sora,Artistic,acquaintance,Do you like going shopping?,"YES! Shopping is expressive, wild artistic self-curation!",1
Sora,Artistic,acquaintance,I like sleeping in the middle of the day,"NO! The daylight hours are for expressive, wild art!",1
Sora,Artistic,acquaintance,I am feeling so lazy,"NO! Channel that energy into expressive, wild art!",1
Sora,Artistic,acquaintance,I just wanna stay in bed,"NO! Life is waiting for your expressive, wild art!",1
Sora,Artistic,acquaintance,I hate waking up early for school,NO! Be expressive and make the morning your artistic statement!,1
Sora,Artistic,acquaintance,I just want to be rich,"YES! Make your wealth an expressive, wild artistic statement!",1
Sora,Artistic,acquaintance,I just want to get everything that I want,"YES! Make your desires an expressive, wild artistic mission!",1
Sora,Artistic,acquaintance,What is your greatest wish?,"To create the most expressive, wild artistic legacy ever known!",1
Sora,Artistic,acquaintance,What's your favorite tv show?,"A wildly expressive, avant-garde artistic performance show!",1
Mika,attentive,romantic_interest,There's more.,"I'm listening with my whole heart. Every word, every pause, every breath.",1
Sora,authentic,friend,You're not what you pretend to be.,None of us are. We're all just trying to figure it out as we go. But you make me want to be more honest about who I really am.,1
Mika,authoring,romantic_interest,Our own love story.,"The best kind. Not written by someone else, but by us, one day, one choice, one moment of love at a time.",1
Mika,awkward,friend,My parents split up recently.,Oh. That must be... difficult. I'm sorry. I don't really know what to say about things like that.,1
Sora,balanced,close_friend,We work well together.,We do! Your patience balances my impulsiveness. My energy balances your thoughtfulness. It's perfect.,1
Aya,believing,romantic_interest,Do you believe in destiny?,"I'm starting to. Meeting you, this festival, this whole year - it all feels like it was meant to happen exactly this way.",1
Mika,bitter,friend,"Do you believe in luck, Mika?",Not really. It never favored me.,1
Mika,bittersweet,acquaintance,That sounds lovely.,It was one of the few times being alone felt peaceful instead of lonely. Just me and my imagination and the rain.,1
Sora,blunt,acquaintance,"Do you enjoy helping others, Sora?",Not really. I’d rather finish first.,1
Sora,blunt,close_friend,"Do you enjoy quiet moments, Sora?",Not really. Silence is boring.,1
Sora,bold,stranger,You draw waves like someone who's never swum in one.,"Excuse me? I mean... maybe you're right, but that's kind of rude to point out.",1
Sora,Bold,friend,What do you like to do during your free time?,I hunt for vintage clothes that have a soul and a story stitched into them.,1
Sora,Bold,friend,Do you like playing games?,"Yes, I love card games, but only for the stories in the deck. Not for the winning.",1
Sora,Bold,friend,What are your hobbies?,I love spontaneous travel! Hopping on a bus to nowhere to see new colors.,1
Sora,Bold,friend,What are your interests?,"Searching for pure, untainted moments of emotional truth in the world.",1
Sora,Bold,friend,What is your favorite food?,"Street tacos! They are chaotic and messy, just like the best kind of inspiration.",1
Sora,Bold,friend,Do you like cats or dogs more?,I like cats because they look like they hold deep secrets.,1
Sora,Bold,friend,I like cats more because they clean after themselves.,"They have a confident, almost arrogant stride. That much certainty is bold.",1
Sora,Bold,friend,I like dogs more because they make me happy.,Dogs rush at life with confident joy! That is the kind of energy we all need.,1
Sora,Bold,friend,What's your favorite animal?,"A wolf. A beautiful, wild creature that understands loyalty and freedom.",1
Sora,Bold,stranger,I like you.,"Good. My energy is bold, and you should gravitate towards intensity!",1
Sora,Bold,friend,I love you.,That's the most gloriously bold thing you could say! Let's conquer the world together!,1
Sora,Bold,friend,I think I'm falling for you.,It's bold to admit that! Don't resist the intense feeling!,1
Sora,Bold,friend,I don't know how to say I love you.,"Use a bold, dramatic gesture! Let your heart lead the way with intense energy!",1
Sora,Bold,friend,What do your parents do for work?,They are bold rule-breakers! They taught me not to live by the quiet expectations of others.,1
Sora,Bold,friend,Do you have any brothers or sisters?,"No. I am the only bold voice in my family's chaotic, beautiful show.",1
Sora,Bold,friend,Do you have any pets?,I follow a bold seagull that lives by the Hinode Bay beach. It is my muse and co-conspirator.,1
Sora,Bold,friend,What do you think about love?,Love is a reckless work of art! It demands self-expression and honesty.,1
Sora,Bold,friend,Do you love music?,"I love music that feels like a perfect, chaotic storm. It inspires my fiercest art.",1
Sora,Bold,friend,Who's your favorite song artist?,I like the musicians who are bold rebels and don't care about pleasing anyone else.,1
Sora,Bold,friend,How Old Are You?,20! I'm bold enough to defy every expectation tied to that number!,1
Sora,Bold,friend,Where do you live?,"By the beach! It's a bold choice, as the weather is always intense!",1
Sora,Bold,friend,What kind of book do you like?,"Poetry. Something intense and compact that captures a pure, raw emotion.",1
Sora,Bold,close_friend,Have you read Game of Thrones?,I�d rather spend that time painting a mural on your bedroom wall.,1
Sora,Bold,friend,Have you read Harry Potter?,The idea of using emotion to fuel magic is brilliant. That is pure art.,1
Sora,Bold,friend,What kind of movies are you into?,"Horror! I love the raw, untamed emotion of fear and surprise.",1
Sora,Bold,friend,Do you watch Marvel movies?,I love the villains who just want to watch the world burn. Chaos is beautiful.,1
Sora,Bold,friend,Do you like anime?,"Anime heroes are amazing! They follow their own wild, emotional path to freedom.",1
Sora,Bold,friend,Do you read manga?,I love the ones about finding freedom and breaking the rules.,1
Sora,Bold,friend,What kind of anime have you watched?,Shows about rebellion and breaking free from society's rigid rules.,1
Sora,Bold,friend,What kind of manga have you read?,"Anything about rebellion, freedom, and creating something new out of nothing.",1
Sora,Bold,friend,"If you were to pick a country to go to, what would it be?","Iceland. It's a land of untamed, wild beauty and raw, primal emotion.",1
Sora,Bold,friend,I would want to go to Japan for the culture,Yes! Chase that feeling of newness and wild inspiration! Don't let anything hold you back!,1
Sora,Bold,friend,I would want to see Japan,"That's a true, vibrant wish! Go and be reckless with your inspiration there!",1
Sora,Bold,close_friend,I would like to go to Korea,Your spirit needs that new rush of chaotic energy. You deserve that vibrant journey.,1
Sora,Bold,friend,I would love to see Europe,"Don't just love the idea! Make a bold move and book that flight right now, Ren!",1
Sora,Bold,friend,I would love to see France,"Don't just love it, declare it! Go and find the most intense, artistic corner of the country!",1
Sora,Bold,friend,I would like to visit the US one day,"Don't just visit, storm the place! Go there and break a rule, Ren!",1
Sora,Bold,friend,What kind of dishes do you like?,"The food I like is the food that makes a bold, untamed statement!",1
Sora,Bold,friend,Do you play any sport?,I play sports to break things! To feel the raw release of energy!,1
Sora,Bold,friend,I really like playing basketball.,Play it with all your heart! Let your passion explode onto that court!,1
Sora,Bold,stranger,Will you be my girlfriend?,"YES! That is a wonderfully bold challenge! I love this direct, intense energy!",1
Sora,Bold,stranger,I want you to be my girlfriend,"You want me? Then come and take me with a bold, magnificent gesture!",1
Sora,Bold,friend,Do you like pizza?,"I like the ones with the wildest, most unusual toppings. That is a bold move.",1
